newspaper,date,edition,page_number,page_url,image_url,image_path
gestion,2014-05-08,default,30,,,./data/raw/images/gestion/2014/05/08/gestion_2014-05-08_30.jpg
gestion,2014-05-08,default,31,,,./data/raw/images/gestion/2014/05/08/gestion_2014-05-08_31.jpg
gestion,2014-05-08,default,32,,,./data/raw/images/gestion/2014/05/08/gestion_2014-05-08_32.jpg
gestion,2014-05-08,default,3,,,./data/raw/images/gestion/2014/05/08/gestion_2014-05-08_3.jpg
gestion,2014-05-08,default,4,,,./data/raw/images/gestion/2014/05/08/gestion_2014-05-08_4.jpg
gestion,2014-05-08,default,5,,,./data/raw/images/gestion/2014/05/08/gestion_2014-05-08_5.jpg
gestion,2014-05-08,default,6,,,./data/raw/images/gestion/2014/05/08/gestion_2014-05-08_6.jpg
gestion,2014-05-08,default,7,,,./data/raw/images/gestion/2014/05/08/gestion_2014-05-08_7.jpg
gestion,2014-05-08,default,8,,,./data/raw/images/gestion/2014/05/08/gestion_2014-05-08_8.jpg
gestion,2014-05-09,default,10,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_10.jpg
gestion,2014-05-09,default,11,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_11.jpg
gestion,2014-05-09,default,12,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_12.jpg
gestion,2014-05-09,default,13,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_13.jpg
gestion,2014-05-09,default,14,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_14.jpg
gestion,2014-05-09,default,15,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_15.jpg
gestion,2014-05-09,default,16,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_16.jpg
gestion,2014-05-09,default,17,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_17.jpg
gestion,2014-05-09,default,18,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_18.jpg
gestion,2014-05-09,default,19,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_19.jpg
gestion,2014-05-09,default,1,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_1.jpg
gestion,2014-05-09,default,20,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_20.jpg
gestion,2014-05-09,default,21,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_21.jpg
gestion,2014-05-09,default,22,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_22.jpg
gestion,2014-05-09,default,23,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_23.jpg
gestion,2014-05-09,default,24,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_24.jpg
gestion,2014-05-09,default,25,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_25.jpg
gestion,2014-05-09,default,26,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_26.jpg
gestion,2014-05-09,default,27,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_27.jpg
gestion,2014-05-09,default,28,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_28.jpg
gestion,2014-05-09,default,29,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_29.jpg
gestion,2014-05-09,default,2,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_2.jpg
gestion,2014-05-09,default,30,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_30.jpg
gestion,2014-05-09,default,31,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_31.jpg
gestion,2014-05-09,default,32,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_32.jpg
gestion,2014-05-09,default,3,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_3.jpg
gestion,2014-05-09,default,4,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_4.jpg
gestion,2014-05-09,default,5,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_5.jpg
gestion,2014-05-09,default,6,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_6.jpg
gestion,2014-05-09,default,7,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_7.jpg
gestion,2014-05-09,default,8,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_8.jpg
gestion,2014-05-09,default,9,,,./data/raw/images/gestion/2014/05/09/gestion_2014-05-09_9.jpg
gestion,2014-05-12,default,10,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_10.jpg
gestion,2014-05-12,default,11,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_11.jpg
gestion,2014-05-12,default,12,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_12.jpg
gestion,2014-05-12,default,13,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_13.jpg
gestion,2014-05-12,default,14,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_14.jpg
gestion,2014-05-12,default,15,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_15.jpg
gestion,2014-05-12,default,16,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_16.jpg
gestion,2014-05-12,default,17,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_17.jpg
gestion,2014-05-12,default,18,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_18.jpg
gestion,2014-05-12,default,19,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_19.jpg
gestion,2014-05-12,default,1,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_1.jpg
gestion,2014-05-12,default,20,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_20.jpg
gestion,2014-05-12,default,21,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_21.jpg
gestion,2014-05-12,default,22,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_22.jpg
gestion,2014-05-12,default,23,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_23.jpg
gestion,2014-05-12,default,24,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_24.jpg
gestion,2014-05-12,default,25,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_25.jpg
gestion,2014-05-12,default,26,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_26.jpg
gestion,2014-05-12,default,27,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_27.jpg
gestion,2014-05-12,default,28,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_28.jpg
gestion,2014-05-12,default,29,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_29.jpg
gestion,2014-05-12,default,2,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_2.jpg
gestion,2014-05-12,default,30,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_30.jpg
gestion,2014-05-12,default,31,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_31.jpg
gestion,2014-05-12,default,32,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_32.jpg
gestion,2014-05-12,default,3,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_3.jpg
gestion,2014-05-12,default,4,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_4.jpg
gestion,2014-05-12,default,5,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_5.jpg
gestion,2014-05-12,default,6,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_6.jpg
gestion,2014-05-12,default,7,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_7.jpg
gestion,2014-05-12,default,8,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_8.jpg
gestion,2014-05-12,default,9,,,./data/raw/images/gestion/2014/05/12/gestion_2014-05-12_9.jpg
gestion,2014-05-13,default,10,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_10.jpg
gestion,2014-05-13,default,11,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_11.jpg
gestion,2014-05-13,default,12,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_12.jpg
gestion,2014-05-13,default,13,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_13.jpg
gestion,2014-05-13,default,14,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_14.jpg
gestion,2014-05-13,default,15,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_15.jpg
gestion,2014-05-13,default,16,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_16.jpg
gestion,2014-05-13,default,17,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_17.jpg
gestion,2014-05-13,default,18,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_18.jpg
gestion,2014-05-13,default,19,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_19.jpg
gestion,2014-05-13,default,1,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_1.jpg
gestion,2014-05-13,default,20,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_20.jpg
gestion,2014-05-13,default,21,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_21.jpg
gestion,2014-05-13,default,22,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_22.jpg
gestion,2014-05-13,default,23,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_23.jpg
gestion,2014-05-13,default,24,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_24.jpg
gestion,2014-05-13,default,25,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_25.jpg
gestion,2014-05-13,default,26,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_26.jpg
gestion,2014-05-13,default,27,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_27.jpg
gestion,2014-05-13,default,28,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_28.jpg
gestion,2014-05-13,default,29,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_29.jpg
gestion,2014-05-13,default,2,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_2.jpg
gestion,2014-05-13,default,30,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_30.jpg
gestion,2014-05-13,default,31,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_31.jpg
gestion,2014-05-13,default,32,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_32.jpg
gestion,2014-05-13,default,3,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_3.jpg
gestion,2014-05-13,default,4,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_4.jpg
gestion,2014-05-13,default,5,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_5.jpg
gestion,2014-05-13,default,6,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_6.jpg
gestion,2014-05-13,default,7,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_7.jpg
gestion,2014-05-13,default,8,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_8.jpg
gestion,2014-05-13,default,9,,,./data/raw/images/gestion/2014/05/13/gestion_2014-05-13_9.jpg
gestion,2014-05-14,default,10,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_10.jpg
gestion,2014-05-14,default,11,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_11.jpg
gestion,2014-05-14,default,12,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_12.jpg
gestion,2014-05-14,default,13,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_13.jpg
gestion,2014-05-14,default,14,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_14.jpg
gestion,2014-05-14,default,15,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_15.jpg
gestion,2014-05-14,default,16,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_16.jpg
gestion,2014-05-14,default,17,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_17.jpg
gestion,2014-05-14,default,18,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_18.jpg
gestion,2014-05-14,default,19,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_19.jpg
gestion,2014-05-14,default,1,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_1.jpg
gestion,2014-05-14,default,20,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_20.jpg
gestion,2014-05-14,default,21,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_21.jpg
gestion,2014-05-14,default,22,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_22.jpg
gestion,2014-05-14,default,23,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_23.jpg
gestion,2014-05-14,default,24,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_24.jpg
gestion,2014-05-14,default,25,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_25.jpg
gestion,2014-05-14,default,26,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_26.jpg
gestion,2014-05-14,default,27,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_27.jpg
gestion,2014-05-14,default,28,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_28.jpg
gestion,2014-05-14,default,29,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_29.jpg
gestion,2014-05-14,default,2,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_2.jpg
gestion,2014-05-14,default,30,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_30.jpg
gestion,2014-05-14,default,31,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_31.jpg
gestion,2014-05-14,default,32,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_32.jpg
gestion,2014-05-14,default,3,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_3.jpg
gestion,2014-05-14,default,4,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_4.jpg
gestion,2014-05-14,default,5,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_5.jpg
gestion,2014-05-14,default,6,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_6.jpg
gestion,2014-05-14,default,7,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_7.jpg
gestion,2014-05-14,default,8,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_8.jpg
gestion,2014-05-14,default,9,,,./data/raw/images/gestion/2014/05/14/gestion_2014-05-14_9.jpg
gestion,2014-05-15,default,10,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_10.jpg
gestion,2014-05-15,default,11,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_11.jpg
gestion,2014-05-15,default,12,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_12.jpg
gestion,2014-05-15,default,13,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_13.jpg
gestion,2014-05-15,default,14,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_14.jpg
gestion,2014-05-15,default,15,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_15.jpg
gestion,2014-05-15,default,16,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_16.jpg
gestion,2014-05-15,default,17,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_17.jpg
gestion,2014-05-15,default,18,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_18.jpg
gestion,2014-05-15,default,19,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_19.jpg
gestion,2014-05-15,default,1,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_1.jpg
gestion,2014-05-15,default,20,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_20.jpg
gestion,2014-05-15,default,21,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_21.jpg
gestion,2014-05-15,default,22,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_22.jpg
gestion,2014-05-15,default,23,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_23.jpg
gestion,2014-05-15,default,24,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_24.jpg
gestion,2014-05-15,default,25,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_25.jpg
gestion,2014-05-15,default,26,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_26.jpg
gestion,2014-05-15,default,27,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_27.jpg
gestion,2014-05-15,default,28,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_28.jpg
gestion,2014-05-15,default,29,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_29.jpg
gestion,2014-05-15,default,2,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_2.jpg
gestion,2014-05-15,default,30,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_30.jpg
gestion,2014-05-15,default,31,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_31.jpg
gestion,2014-05-15,default,32,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_32.jpg
gestion,2014-05-15,default,3,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_3.jpg
gestion,2014-05-15,default,4,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_4.jpg
gestion,2014-05-15,default,5,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_5.jpg
gestion,2014-05-15,default,6,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_6.jpg
gestion,2014-05-15,default,7,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_7.jpg
gestion,2014-05-15,default,8,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_8.jpg
gestion,2014-05-15,default,9,,,./data/raw/images/gestion/2014/05/15/gestion_2014-05-15_9.jpg
gestion,2014-05-16,default,10,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_10.jpg
gestion,2014-05-16,default,11,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_11.jpg
gestion,2014-05-16,default,12,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_12.jpg
gestion,2014-05-16,default,13,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_13.jpg
gestion,2014-05-16,default,14,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_14.jpg
gestion,2014-05-16,default,15,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_15.jpg
gestion,2014-05-16,default,16,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_16.jpg
gestion,2014-05-16,default,17,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_17.jpg
gestion,2014-05-16,default,18,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_18.jpg
gestion,2014-05-16,default,19,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_19.jpg
gestion,2014-05-16,default,1,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_1.jpg
gestion,2014-05-16,default,20,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_20.jpg
gestion,2014-05-16,default,21,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_21.jpg
gestion,2014-05-16,default,22,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_22.jpg
gestion,2014-05-16,default,23,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_23.jpg
gestion,2014-05-16,default,24,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_24.jpg
gestion,2014-05-16,default,25,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_25.jpg
gestion,2014-05-16,default,26,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_26.jpg
gestion,2014-05-16,default,27,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_27.jpg
gestion,2014-05-16,default,28,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_28.jpg
gestion,2014-05-16,default,29,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_29.jpg
gestion,2014-05-16,default,2,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_2.jpg
gestion,2014-05-16,default,30,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_30.jpg
gestion,2014-05-16,default,31,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_31.jpg
gestion,2014-05-16,default,32,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_32.jpg
gestion,2014-05-16,default,3,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_3.jpg
gestion,2014-05-16,default,4,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_4.jpg
gestion,2014-05-16,default,5,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_5.jpg
gestion,2014-05-16,default,6,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_6.jpg
gestion,2014-05-16,default,7,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_7.jpg
gestion,2014-05-16,default,8,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_8.jpg
gestion,2014-05-16,default,9,,,./data/raw/images/gestion/2014/05/16/gestion_2014-05-16_9.jpg
gestion,2014-05-19,default,10,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_10.jpg
gestion,2014-05-19,default,11,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_11.jpg
gestion,2014-05-19,default,12,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_12.jpg
gestion,2014-05-19,default,13,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_13.jpg
gestion,2014-05-19,default,14,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_14.jpg
gestion,2014-05-19,default,15,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_15.jpg
gestion,2014-05-19,default,16,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_16.jpg
gestion,2014-05-19,default,17,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_17.jpg
gestion,2014-05-19,default,18,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_18.jpg
gestion,2014-05-19,default,19,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_19.jpg
gestion,2014-05-19,default,1,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_1.jpg
gestion,2014-05-19,default,20,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_20.jpg
gestion,2014-05-19,default,21,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_21.jpg
gestion,2014-05-19,default,22,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_22.jpg
gestion,2014-05-19,default,23,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_23.jpg
gestion,2014-05-19,default,24,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_24.jpg
gestion,2014-05-19,default,25,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_25.jpg
gestion,2014-05-19,default,26,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_26.jpg
gestion,2014-05-19,default,27,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_27.jpg
gestion,2014-05-19,default,28,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_28.jpg
gestion,2014-05-19,default,29,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_29.jpg
gestion,2014-05-19,default,2,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_2.jpg
gestion,2014-05-19,default,30,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_30.jpg
gestion,2014-05-19,default,31,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_31.jpg
gestion,2014-05-19,default,32,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_32.jpg
gestion,2014-05-19,default,33,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_33.jpg
gestion,2014-05-19,default,34,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_34.jpg
gestion,2014-05-19,default,35,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_35.jpg
gestion,2014-05-19,default,36,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_36.jpg
gestion,2014-05-19,default,3,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_3.jpg
gestion,2014-05-19,default,4,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_4.jpg
gestion,2014-05-19,default,5,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_5.jpg
gestion,2014-05-19,default,6,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_6.jpg
gestion,2014-05-19,default,7,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_7.jpg
gestion,2014-05-19,default,8,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_8.jpg
gestion,2014-05-19,default,9,,,./data/raw/images/gestion/2014/05/19/gestion_2014-05-19_9.jpg
gestion,2014-05-20,default,10,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_10.jpg
gestion,2014-05-20,default,11,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_11.jpg
gestion,2014-05-20,default,12,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_12.jpg
gestion,2014-05-20,default,13,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_13.jpg
gestion,2014-05-20,default,14,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_14.jpg
gestion,2014-05-20,default,15,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_15.jpg
gestion,2014-05-20,default,16,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_16.jpg
gestion,2014-05-20,default,17,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_17.jpg
gestion,2014-05-20,default,18,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_18.jpg
gestion,2014-05-20,default,19,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_19.jpg
gestion,2014-05-20,default,1,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_1.jpg
gestion,2014-05-20,default,20,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_20.jpg
gestion,2014-05-20,default,21,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_21.jpg
gestion,2014-05-20,default,22,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_22.jpg
gestion,2014-05-20,default,23,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_23.jpg
gestion,2014-05-20,default,24,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_24.jpg
gestion,2014-05-20,default,25,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_25.jpg
gestion,2014-05-20,default,26,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_26.jpg
gestion,2014-05-20,default,27,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_27.jpg
gestion,2014-05-20,default,28,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_28.jpg
gestion,2014-05-20,default,29,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_29.jpg
gestion,2014-05-20,default,2,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_2.jpg
gestion,2014-05-20,default,30,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_30.jpg
gestion,2014-05-20,default,31,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_31.jpg
gestion,2014-05-20,default,32,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_32.jpg
gestion,2014-05-20,default,3,,,./data/raw/images/gestion/2014/05/20/gestion_2014-05-20_3.jpg
